seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k141_7521	491	No terminal repeats	NA	1	11	0.9007	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_49505	1168	No terminal repeats	NA	3	11	0.9007	NA	2	4.2419	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_42886	3489	No terminal repeats	NA	4	11	0.9006	NA	3	6.2164	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1211	359	No terminal repeats	NA	1	11	0.9000	NA	1	1.5379	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_54896	8065	No terminal repeats	NA	15	11	0.8999	NA	0	1.1271	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_76939	367	No terminal repeats	NA	1	11	0.8989	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_78081	21842	No terminal repeats	NA	26	11	0.8987	NA	1	7.3779	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1276	398	No terminal repeats	NA	1	11	0.8986	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_13796	446	No terminal repeats	NA	1	11	0.8977	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_66824	11937	No terminal repeats	NA	15	11	0.8976	NA	1	9.1647	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_43000	1002	No terminal repeats	NA	2	11	0.8972	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_66724	3197	No terminal repeats	NA	5	11	0.8966	NA	0	2.3903	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_42457	1554	No terminal repeats	NA	4	11	0.8966	NA	3	4.7027	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_21618	912	No terminal repeats	NA	1	11	0.8964	NA	1	1.2306	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_55402	3772	No terminal repeats	NA	6	11	0.8963	NA	0	2.3551	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_7492	3345	No terminal repeats	NA	6	11	0.8960	NA	0	4.0803	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_21697	498	No terminal repeats	NA	1	11	0.8959	NA	1	1.2618	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_39879	1266	No terminal repeats	NA	1	11	0.8954	NA	1	1.1823	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_71744	675	No terminal repeats	NA	2	11	0.8952	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_26176	2720	No terminal repeats	NA	4	11	0.8948	NA	0	2.9830	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_41140	10786	No terminal repeats	NA	12	11	0.8944	NA	0	6.2291	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_43533	4247	No terminal repeats	NA	4	11	0.8939	NA	0	0.7318	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_77661	5531	No terminal repeats	NA	7	11	0.8934	NA	0	1.5518	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_80504	416	No terminal repeats	NA	2	11	0.8921	NA	2	3.2604	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_29636	3683	No terminal repeats	NA	7	11	0.8915	NA	0	1.8302	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_75327	455	No terminal repeats	NA	1	11	0.8913	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_67933	1054	No terminal repeats	NA	2	11	0.8909	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_51953	6014	No terminal repeats	NA	7	11	0.8906	NA	0	3.5148	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_46222	345	No terminal repeats	NA	1	11	0.8906	NA	1	1.5859	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_65752	422	No terminal repeats	NA	1	11	0.8904	NA	1	1.3949	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_61793	332	No terminal repeats	NA	1	11	0.8903	NA	1	1.4169	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_80259	923	No terminal repeats	NA	3	11	0.8896	NA	2	3.2604	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_42469	1801	No terminal repeats	NA	1	11	0.8896	NA	1	1.7126	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_17664	18484	No terminal repeats	NA	24	11	0.8895	NA	0	7.4329	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_53555	1959	No terminal repeats	NA	5	11	0.8894	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_35954	1580	No terminal repeats	NA	3	11	0.8889	NA	3	4.7434	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_35936	12121	No terminal repeats	NA	12	11	0.8889	NA	0	3.0741	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_51652	2664	No terminal repeats	NA	2	11	0.8884	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_51789	6422	No terminal repeats	NA	9	11	0.8882	NA	0	6.2763	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_57788	925	No terminal repeats	NA	1	11	0.8880	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_25265	10800	No terminal repeats	NA	6	11	0.8879	NA	0	2.5885	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_14582	531	No terminal repeats	NA	1	11	0.8871	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_47823	4087	No terminal repeats	NA	6	11	0.8864	NA	0	4.2585	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Autographiviridae
k141_62938	662	No terminal repeats	NA	2	11	0.8860	NA	1	2.6575	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_61694	595	No terminal repeats	NA	1	11	0.8860	NA	1	1.7163	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_31801|provirus_68646_76179	7534	Provirus	68646-76179	8	11	0.8857	NA	3	7.7915	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_65680	3357	No terminal repeats	NA	6	11	0.8857	NA	0	4.9459	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_50088	601	No terminal repeats	NA	2	11	0.8849	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_61135	425	No terminal repeats	NA	1	11	0.8848	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_46123	822	No terminal repeats	NA	1	11	0.8845	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_64331	7317	No terminal repeats	NA	7	11	0.8839	NA	0	0.0000	Unclassified
k141_40785	4047	No terminal repeats	NA	3	11	0.8839	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_13465	8265	No terminal repeats	NA	11	11	0.8829	NA	0	6.9344	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_43206	3858	No terminal repeats	NA	7	11	0.8826	NA	0	3.7006	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_38560	451	No terminal repeats	NA	1	11	0.8822	NA	1	0.9308	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_67592	377	No terminal repeats	NA	1	11	0.8814	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_71332	1845	No terminal repeats	NA	1	11	0.8812	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_46366	1206	No terminal repeats	NA	2	11	0.8811	NA	1	1.7171	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_48452	5203	No terminal repeats	NA	7	11	0.8806	NA	0	4.5368	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_82354|provirus_40803_53002	12200	Provirus	40803-53002	15	11	0.8798	NA	0	7.9884	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_22447	565	No terminal repeats	NA	1	11	0.8794	NA	1	1.2306	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_12872	2333	No terminal repeats	NA	7	11	0.8788	NA	1	3.4348	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_34361	2965	No terminal repeats	NA	4	11	0.8787	NA	0	2.8315	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_48486	1036	No terminal repeats	NA	4	11	0.8781	NA	1	1.4188	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae
k141_25277	1738	No terminal repeats	NA	5	11	0.8772	NA	1	4.2282	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_31812	8330	No terminal repeats	NA	6	11	0.8768	NA	1	1.8020	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_34729	439	No terminal repeats	NA	1	11	0.8766	NA	1	1.6802	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_61253	12010	No terminal repeats	NA	16	11	0.8762	NA	1	4.0687	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_62044	3263	No terminal repeats	NA	4	11	0.8762	NA	0	3.3162	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_29517	504	No terminal repeats	NA	1	11	0.8757	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_69841	616	No terminal repeats	NA	2	11	0.8754	NA	1	1.2167	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_18067	9417	No terminal repeats	NA	9	11	0.8747	NA	0	3.4759	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_80007	649	No terminal repeats	NA	2	11	0.8747	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_60809	568	No terminal repeats	NA	1	11	0.8746	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_7802	405	No terminal repeats	NA	1	11	0.8746	NA	1	1.7104	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_61609	6185	No terminal repeats	NA	9	11	0.8744	NA	1	3.9786	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_28151	3222	No terminal repeats	NA	5	11	0.8741	NA	0	2.3551	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_8999	2026	No terminal repeats	NA	3	11	0.8741	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_43102	1492	No terminal repeats	NA	3	11	0.8735	NA	1	3.2545	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_62164	2185	No terminal repeats	NA	6	11	0.8729	NA	1	3.7119	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1491	878	No terminal repeats	NA	1	11	0.8720	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_3809	3002	No terminal repeats	NA	3	11	0.8717	NA	0	2.9846	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_47895	954	No terminal repeats	NA	2	11	0.8711	NA	1	1.4785	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_380	305	No terminal repeats	NA	1	11	0.8708	NA	1	1.3966	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_25895	5493	No terminal repeats	NA	6	11	0.8698	NA	1	2.5753	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_60860	13843	No terminal repeats	NA	11	11	0.8696	NA	1	5.9656	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_17616	641	No terminal repeats	NA	2	11	0.8694	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_51741	9713	No terminal repeats	NA	11	11	0.8685	NA	0	5.7917	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_16930	16125	No terminal repeats	NA	16	11	0.8683	NA	1	4.2762	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_46681	468	No terminal repeats	NA	2	11	0.8679	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_55253	2103	No terminal repeats	NA	1	11	0.8663	NA	1	1.1940	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_49353	10225	No terminal repeats	NA	11	11	0.8661	NA	1	2.2334	Viruses;Monodnaviria;Shotokuvirae;Cressdnaviricota;Arfiviricetes;Cirlivirales;
k141_47272	2667	No terminal repeats	NA	3	11	0.8661	NA	0	1.7049	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_66807	4975	No terminal repeats	NA	5	11	0.8658	NA	0	1.0567	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_57136	8802	No terminal repeats	NA	9	11	0.8653	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_8515|provirus_64865_73077	8213	Provirus	64865-73077	10	11	0.8652	NA	5	6.8795	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_51559	3901	No terminal repeats	NA	7	11	0.8646	NA	0	1.5257	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_26403	434	No terminal repeats	NA	1	11	0.8642	NA	1	1.6497	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_26913	387	No terminal repeats	NA	1	11	0.8641	NA	1	1.3379	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_4224	898	No terminal repeats	NA	1	11	0.8639	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_82058	216	No terminal repeats	NA	1	11	0.8639	NA	1	1.3549	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_56279	6452	No terminal repeats	NA	6	11	0.8634	NA	0	1.2957	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_56384	12631	No terminal repeats	NA	13	11	0.8633	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_51313	894	No terminal repeats	NA	1	11	0.8627	NA	1	1.1304	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_15328	374	No terminal repeats	NA	1	11	0.8624	NA	1	1.3345	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_46178	1642	No terminal repeats	NA	2	11	0.8623	NA	1	2.1930	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_71175	565	No terminal repeats	NA	2	11	0.8605	NA	1	1.3966	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_6236	513	No terminal repeats	NA	2	11	0.8601	NA	1	3.4345	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_50467	368	No terminal repeats	NA	1	11	0.8600	NA	1	1.6802	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_25919	863	No terminal repeats	NA	2	11	0.8600	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_62452	2858	No terminal repeats	NA	4	11	0.8600	NA	1	2.6615	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_42299	3200	No terminal repeats	NA	3	11	0.8593	NA	0	3.1062	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_81892	5640	No terminal repeats	NA	8	11	0.8589	NA	1	0.9967	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae
k141_74235	412	No terminal repeats	NA	1	15	0.8586	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_22740	336	No terminal repeats	NA	1	11	0.8583	NA	1	1.5224	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_71142	15238	No terminal repeats	NA	15	11	0.8568	NA	2	3.7651	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_21877	3246	No terminal repeats	NA	3	11	0.8566	NA	0	1.6611	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_10891	5898	No terminal repeats	NA	12	11	0.8564	NA	1	3.3788	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_55716	454	No terminal repeats	NA	2	11	0.8548	NA	1	1.3276	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_14604	4599	No terminal repeats	NA	10	11	0.8541	NA	0	3.2631	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_70295	3205	No terminal repeats	NA	5	11	0.8538	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_45370	5052	No terminal repeats	NA	8	11	0.8538	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_6269	945	No terminal repeats	NA	1	11	0.8535	NA	1	1.1892	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_36750	713	No terminal repeats	NA	1	11	0.8535	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_70922	826	No terminal repeats	NA	1	11	0.8530	NA	1	1.7158	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_73686	10754	No terminal repeats	NA	10	11	0.8519	NA	1	1.6030	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
k141_73141	2667	No terminal repeats	NA	4	11	0.8517	NA	0	2.8663	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_72495	21052	No terminal repeats	NA	16	11	0.8508	NA	0	1.0562	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_68049	1618	No terminal repeats	NA	1	11	0.8505	NA	1	1.3756	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_6606	1306	No terminal repeats	NA	1	11	0.8504	NA	1	1.0886	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_75888	458	No terminal repeats	NA	1	11	0.8496	NA	1	1.7162	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_46900	382	No terminal repeats	NA	1	11	0.8495	NA	1	1.7162	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_25523	529	No terminal repeats	NA	1	11	0.8493	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_11976	890	No terminal repeats	NA	1	11	0.8489	NA	1	1.2306	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_68270	3002	No terminal repeats	NA	3	11	0.8485	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_4294	751	No terminal repeats	NA	1	11	0.8484	NA	1	1.7085	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_17832	2622	No terminal repeats	NA	4	11	0.8467	NA	0	2.9663	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_79782	1501	No terminal repeats	NA	2	11	0.8466	NA	1	2.8917	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_31305	2637	No terminal repeats	NA	3	11	0.8465	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_3255	1205	No terminal repeats	NA	2	11	0.8443	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_3322	803	No terminal repeats	NA	2	11	0.8441	NA	1	1.5001	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_3634	4437	No terminal repeats	NA	9	11	0.8436	NA	0	1.0585	Unclassified
k141_38060	532	No terminal repeats	NA	1	11	0.8435	NA	1	1.1082	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_51192	5266	No terminal repeats	NA	1	11	0.8435	NA	0	1.7087	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_11554	576	No terminal repeats	NA	2	11	0.8426	NA	1	1.3895	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_27873	7771	No terminal repeats	NA	7	11	0.8426	NA	1	3.1331	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_60895	1576	No terminal repeats	NA	1	11	0.8418	NA	1	1.2306	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_54185	3369	No terminal repeats	NA	2	11	0.8417	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_27187	808	No terminal repeats	NA	1	11	0.8409	NA	1	1.7135	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_3728	3611	No terminal repeats	NA	5	11	0.8409	NA	0	3.9617	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_64976	8800	No terminal repeats	NA	11	11	0.8408	NA	2	4.9343	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_29759	446	No terminal repeats	NA	1	11	0.8408	NA	1	1.7183	Unclassified
k141_80075	467	No terminal repeats	NA	1	11	0.8405	NA	1	1.6407	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_4604	2618	DTR	NA	6	11	0.8399	NA	0	2.6988	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_50215	789	No terminal repeats	NA	1	11	0.8394	NA	1	1.2306	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_39344	580	No terminal repeats	NA	1	11	0.8393	NA	1	1.5165	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Autographiviridae
k141_7388	2559	No terminal repeats	NA	3	11	0.8391	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_69540	2767	No terminal repeats	NA	5	11	0.8387	NA	0	2.7906	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_44661	6383	No terminal repeats	NA	9	11	0.8381	NA	0	2.9674	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_29077	410	No terminal repeats	NA	2	11	0.8376	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_68304	4464	No terminal repeats	NA	5	11	0.8372	NA	0	1.2997	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_51734	1149	No terminal repeats	NA	2	11	0.8371	NA	1	1.6081	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_9407	716	No terminal repeats	NA	1	11	0.8370	NA	1	1.7162	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_50912	1300	No terminal repeats	NA	1	11	0.8361	NA	1	1.3549	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_48219	4940	DTR	NA	4	11	0.8361	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_75987	40149	No terminal repeats	NA	41	11	0.8337	NA	2	13.6887	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_33676	6547	No terminal repeats	NA	6	11	0.8327	NA	2	4.2408	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_81432	664	No terminal repeats	NA	1	11	0.8322	NA	1	1.6236	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_69480	716	No terminal repeats	NA	1	11	0.8317	NA	1	1.2298	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_54537	8560	No terminal repeats	NA	12	11	0.8314	NA	0	3.2333	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_9620	3909	No terminal repeats	NA	6	11	0.8311	NA	2	2.1897	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_60956	1514	No terminal repeats	NA	1	11	0.8297	NA	1	1.2306	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_58721	323	No terminal repeats	NA	2	11	0.8289	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_69755	1101	No terminal repeats	NA	2	11	0.8283	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_18845	1168	No terminal repeats	NA	2	11	0.8277	NA	1	0.9613	Viruses;Monodnaviria;Shotokuvirae;Cressdnaviricota;Arfiviricetes;Cirlivirales;
